provincia,departamento,sector,ambito,grado,0anos,1ano,2anos,3anos,4anos,5anos,6anos,7anos,8anos,9anos,10anos,11anos,12anos,13anos,14anos,15anos,16anos,17anos,18anos,19anos,20anos,21anos,22anos,23anos,24anos,25anos,26anos,27anos,28anos,29anos,menosde18anos,11anosymenos,6anosymas,18anosymas,25anosymas,30anosymas,de20a24anos,de25a29anos
Buenos Aires,BERAZATEGUI,Privado,Urbano,2°, , , , , , , ,2535,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,3°, , , , , , , , ,2483,23,1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,4°, , , , , , , , , ,2474,12, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,5°, , , , , , , , , , ,2356,10,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,6°, , , , , , , , , , , ,2464,19,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,7°, , , , , , , , , , , , ,1915,69,2,1, , , , , , , , , , , , , , , ,3, , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,8°, , , , , , , , , , , , ,1,1880,73,2, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,9°, , , , , , , , , , , , , , ,1825,114,8,3, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,Deambuladores, ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,Lactantes,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,Sala de 2, , ,198, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,Sala de 3, , , ,1301, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,Sala de 4, , , , ,1564, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,Sala de 5, , , , , ,1759, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , 
Buenos Aires,BERAZATEGUI,Privado,Urbano,SNU, , , , , , , , , , , , , , , , , , ,51,79,93,108,107,81,91,76,59,51,57,41,2, , , , ,568, , 
Buenos Aires,BERISSO,Estatal,Urbano,1°, , , , , , ,1095,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,10°, , , , , , , , , , , , , , ,2,904,287,131,63,36, , , , , , , , , , , , , , ,1, ,24, 
Buenos Aires,BERISSO,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,799,246,132,52, , , , , , , , , , , , , , ,3, ,5, 
Buenos Aires,BERISSO,Estatal,Urbano,12°, , , , , , , , , , , , , , , , , ,575,307,100, , , , , , , , , , , , , , ,3, ,32, 
Buenos Aires,BERISSO,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,121,23, , , , , , , , , , , , , , , , ,17, 
Buenos Aires,BERISSO,Estatal,Urbano,2°, , , , , , , ,1224,81,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,3°, , , , , , , , ,1155,104,21, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,4°, , , , , , , , ,1,1109,102,19,2, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,5°, , , , , , , , , , ,1112,120,15,2, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,6°, , , , , , , , , , , ,1164,107,20,1,1, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,7°, , , , , , , , , , , , ,1046,199,49,57,37,31, , , , , , , , , , , , , ,1, , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,8°, , , , , , , , , , , , ,1,941,262,100,46,27,7, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,9°, , , , , , , , , , , , , ,1,950,268,119,43,11, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,Sala de 2, , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,Sala de 3, , , ,800,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,Sala de 4, , , , ,999,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,Sala de 5, , , , , ,1012, , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , 
Buenos Aires,BERISSO,Estatal,Urbano,SNU, , , , , , , , , , , , , , , , , , ,26,23,27,29,30,77,44,43,47,41,38,70, , , , , ,746, , 
Buenos Aires,BERISSO,Privado,Urbano,1°, , , , , , ,358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,10°, , , , , , , , , , , , , , , ,343,15,2, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,11°, , , , , , , , , , , , , , , ,1,321,15,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,12°, , , , , , , , , , , , , , , , , ,303,32,5, , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,2°, , , , , , , ,370, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,3°, , , , , , , , ,390,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,4°, , , , , , , , , ,364, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,5°, , , , , , , , , , ,353,1, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,6°, , , , , , , , , , , ,366,2, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,7°, , , , , , , , , , , , ,334,8, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,8°, , , , , , , , , , , , , ,343,12,1, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,9°, , , , , , , , , , , , , ,1,336,19,1, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,Sala de 3, , , ,373, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,Sala de 4, , , , ,394, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,Sala de 5, , , , , ,412, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BERISSO,Privado,Urbano,SNU, , , , , , , , , , , , , , , , , , ,5,25,35,15,30,7,9,6,8,8,18,7, , , , , ,15, , 
Buenos Aires,BOLIVAR,Estatal,Rural,1°, , , , , , ,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,10°, , , , , , , , , , , , , , , ,38,13,5,2, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,11°, , , , , , , , , , , , , , , ,1,12,11,2,1, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,BOLIVAR,Estatal,Rural,12°, , , , , , , , , , , , , , , , , ,27,10,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,2°, , , , , , , ,68,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,3°, , , , , , , , ,57,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,4°, , , , , , , , , ,63,1, , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,5°, , , , , , , , , , ,53,3, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,6°, , , , , , , , , , , ,54,8, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,7°, , , , , , , , , , , , ,22,12,1, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,8°, , , , , , , , , , , , , ,19,20,1, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,9°, , , , , , , , , , , , , , ,30,6,4, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,Sala de 2, , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,Sala de 3, , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,Sala de 4, , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,Sala de 5, , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Rural,SNU, , , , , , , , , , , , , , , , , , , ,1, , , , ,1, , , ,1, , , , , , ,9, , 
Buenos Aires,BOLIVAR,Estatal,Urbano,1°, , , , , , ,346, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,10°, , , , , , , , , , , , , , , ,293,68,31,8, , , , , , , , , , , , , , , , , ,1, 
Buenos Aires,BOLIVAR,Estatal,Urbano,11°, , , , , , , , , , , , , , , ,4,233,61,20,5, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,BOLIVAR,Estatal,Urbano,12°, , , , , , , , , , , , , , , , ,2,203,43,19, , , , , , , , , , , , , , , , ,3, 
Buenos Aires,BOLIVAR,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,41,7, , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,2°, , , , , , , ,397,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,3°, , , , , , , , ,353,29,1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,4°, , , , , , , , , ,379,19,3, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,5°, , , , , , , , , , ,351,18,3, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,6°, , , , , , , , , , , ,337,14,5,2, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,7°, , , , , , , , , , , , ,353,34,16,11, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,8°, , , , , , , , , , , , , ,322,65,27,4, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,9°, , , , , , , , , , , , , ,1,323,51,16,6, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,Deambuladores, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,Sala de 2, , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,Sala de 3, , , ,398, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,Sala de 4, , , , ,392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,Sala de 5, , , , , ,417, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Estatal,Urbano,SNU, , , , , , , , , , , , , , , , , , ,257,196,181,138,125,102,52,41,26,27,26,19, , , , , ,60, , 
Buenos Aires,BOLIVAR,Privado,Urbano,1°, , , , , , ,94, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,10°, , , , , , , , , , , , , , , ,78,5,1, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,11°, , , , , , , , , , , , , , , , ,82,6, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,12°, , , , , , , , , , , , , , , , ,1,74,3,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,2°, , , , , , , ,94,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,3°, , , , , , , , ,84,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,4°, , , , , , , , , ,89,1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,5°, , , , , , , , , , ,91, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,6°, , , , , , , , , , , ,96,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,7°, , , , , , , , , , , , ,83,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,8°, , , , , , , , , , , , ,1,87,1, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,9°, , , , , , , , , , , , , , ,87,1, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,Deambuladores, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,Sala de 2, , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,Sala de 3, , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,Sala de 4, , , , ,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,Sala de 5, , , , , ,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BOLIVAR,Privado,Urbano,SNU, , , , , , , , , , , , , , , , , , , , ,7,3,5,2,2,2,2, , , , , , , , ,11, , 
Buenos Aires,BRAGADO,Estatal,Rural,1°, , , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,10°, , , , , , , , , , , , , , ,1,42,6,7,1, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,11°, , , , , , , , , , , , , , , , ,33,10,5,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,12°, , , , , , , , , , , , , , , , ,1,58,7,8, , , , , , , , , , , , , , , , ,2, 
Buenos Aires,BRAGADO,Estatal,Rural,13°/14°, , , , , , , , , , , , , , , , , , ,1,3, , , , , , , , , , , , , , , , ,1, 
Buenos Aires,BRAGADO,Estatal,Rural,2°, , , , , , , ,47,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,3°, , , , , , , ,1,52,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,4°, , , , , , , , , ,47,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,5°, , , , , , , , , , ,58,2, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,6°, , , , , , , , , , , ,44,11,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,7°, , , , , , , , , , , , ,59,6, , ,1, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,8°, , , , , , , , , , , , , ,54,6,2, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,9°, , , , , , , , , , , , , ,1,53,8,3, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,Sala de 2, , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,Sala de 3, , , ,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,Sala de 4, , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Rural,Sala de 5, , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,1°, , , , , , ,486,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,10°, , , , , , , , , , , , , , ,3,346,101,41,18,4, , , , , , , , , , , , , , ,1, ,1, 
Buenos Aires,BRAGADO,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,359,79,39,13, , , , , , , , , , , , , , ,1, ,4, 
Buenos Aires,BRAGADO,Estatal,Urbano,12°, , , , , , , , , , , , , , , , ,1,314,62,40, , , , , , , , , , , , , , , , ,19, 
Buenos Aires,BRAGADO,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,10,13, , , , , , , , , , , , , , , , ,5, 
Buenos Aires,BRAGADO,Estatal,Urbano,2°, , , , , , , ,511,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,3°, , , , , , , ,3,514,23,2, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,4°, , , , , , , , ,1,520,39,1, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,5°, , , , , , , , , , ,505,42,8, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,6°, , , , , , , , , , , ,541,29,1,1, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,7°, , , , , , , , , , , , ,345,119,13,10,1,7,4,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,8°, , , , , , , , , , , , , ,395,73,20,12,6,5,5, , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,9°, , , , , , , , , , , , , , ,354,97,33,15,11,3, , , , , , , , , , , , , , , , ,4, 
Buenos Aires,BRAGADO,Estatal,Urbano,Deambuladores, ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,Lactantes,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,Sala de 2, , ,177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,Sala de 3, , , ,419,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,Sala de 4, , , , ,477, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,Sala de 5, , , , , ,524, , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , 
Buenos Aires,BRAGADO,Estatal,Urbano,SNU, , , , , , , , , , , , , , , , , , ,74,81,85,79,71,51,50,44,43,29,33,34,4, , , , ,238, , 
Buenos Aires,BRAGADO,Privado,Urbano,1°, , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,10°, , , , , , , , , , , , , , , ,84,29,1,2, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,11°, , , , , , , , , , , , , , , , ,110,16, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,12°, , , , , , , , , , , , , , , , , ,105,8,4, , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,2°, , , , , , , ,62,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,3°, , , , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,4°, , , , , , , , , ,61,1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,5°, , , , , , , , , , ,58,1, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,6°, , , , , , , , , , , ,56,1, , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,7°, , , , , , , , , , , , ,130,21, ,1, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,8°, , , , , , , , , , , , , ,113,19, ,1, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,9°, , , , , , , , , , , , , , ,134,14,1, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,Sala de 3, , , ,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,Sala de 4, , , , ,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRAGADO,Privado,Urbano,Sala de 5, , , , , ,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,1°, , , , , , ,146,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,10°, , , , , , , , , , , , , , ,3,107,28,11,2, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,11°, , , , , , , , , , , , , , , , ,93,17,3, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,12°, , , , , , , , , , , , , , , , , ,54,16,1, , , , , , , , , , , , , , , , ,3, 
Buenos Aires,BRANDSEN,Estatal,Rural,13°/14°, , , , , , , , , , , , , , , , , , ,10,3, , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,2°, , , , , , , ,141,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,3°, , , , , , , , ,145,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,4°, , , , , , , , ,1,154,2, , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,5°, , , , , , , , , ,1,149,5, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,6°, , , , , , , , , , , ,148,5,1, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,7°, , , , , , , , , , , , ,135,17,6, , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,8°, , , , , , , , , , , , ,2,113,29,11, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,9°, , , , , , , , , , , , , ,6,94,21,6,4, , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,Sala de 2, , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,Sala de 3, , , ,91, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,Sala de 4, , , , ,101, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Rural,Sala de 5, , , , , ,118, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,1°, , , , , , ,364,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,10°, , , , , , , , , , , , , , ,1,330,103,53,10, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,11°, , , , , , , , , , , , , , , , ,319,95,15,2, , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,12°, , , , , , , , , , , , , , , , ,2,312,50,12, , , , , , , , , , , , , , , , ,3, 
Buenos Aires,BRANDSEN,Estatal,Urbano,13°/14°, , , , , , , , , , , , , , , , , , ,106, , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,2°, , , , , , , ,404,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,3°, , , , , , , , ,396,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,4°, , , , , , , , , ,408,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,5°, , , , , , , , , , ,388,7, , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,6°, , , , , , , , , , , ,418,4,2, , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,7°, , , , , , , , , , , , ,386,59,9,2, , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,8°, , , , , , , , , , , , ,1,410,59,12,3, , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,9°, , , , , , , , , , , , , , ,343,85,56,17,1,1, , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,Sala de 2, , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,Sala de 3, , , ,333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,Sala de 4, , , , ,343, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Buenos Aires,BRANDSEN,Estatal,Urbano,Sala de 5, , , , , ,368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
